universe,symbol,closed_invested_amount,closed_trades,average_closed_holding_days,max_closed_holding_days,realized_pnl,winning_trades,losing_trades,total_transaction_cost,open_invested_amount,open_market_value,unrealized_pnl,current_holding_days,total_invested_amount,total_pnl,total_return_pct
NIFTY50,ABREL,1310162.3487871443,4.0,36.25,77.0,-73424.38941099218,1.0,3.0,2837.018013642026,0.0,0.0,0.0,0.0,1310162.3487871443,-73424.38941099218,-0.0560422068905913
NIFTY50,ADANIENT,273577.0941152834,1.0,77.0,77.0,-76112.82432080439,0.0,1.0,529.354122503034,0.0,0.0,0.0,0.0,273577.0941152834,-76112.82432080439,-0.27821343949479554
NIFTY50,ASAHIINDIA,1109576.564761513,3.0,9.333333333333334,15.0,-7051.8238515815465,1.0,2.0,2459.8584520274644,0.0,0.0,0.0,0.0,1109576.564761513,-7051.8238515815465,-0.0063554188827854635
NIFTY50,BAJAJ-AUTO,1645718.9585579678,5.0,32.8,71.0,-6063.3143104643095,3.0,2.0,3653.0108569591184,0.0,0.0,0.0,0.0,1645718.9585579678,-6063.3143104643095,-0.0036842951094014143
NIFTY50,BAJAJFINSV,932806.267842304,3.0,50.666666666666664,105.0,7235.204280048929,1.0,2.0,2081.624892397806,0.0,0.0,0.0,0.0,932806.267842304,7235.204280048929,0.007756384717252008
NIFTY50,BAJFINANCE,568093.8803125324,2.0,62.0,119.0,-3106.325889859523,1.0,1.0,1259.9498176082832,0.0,0.0,0.0,0.0,568093.8803125324,-3106.325889859523,-0.005467979848947858
NIFTY50,BEL,776918.0705402968,2.0,51.5,74.0,8721.52379309584,2.0,0.0,1736.5450562481203,0.0,0.0,0.0,0.0,776918.0705402968,8721.52379309584,0.01122579603153081
NIFTY50,BHARTIARTL,566786.4089656218,2.0,6.5,7.0,-11797.450140641595,0.0,2.0,1248.027309108672,0.0,0.0,0.0,0.0,566786.4089656218,-11797.450140641595,-0.020814631321473983
NIFTY50,BPCL,1094921.2280643776,3.0,12.666666666666666,27.0,-37331.884456939064,1.0,2.0,2395.862383517134,0.0,0.0,0.0,0.0,1094921.2280643776,-37331.884456939064,-0.03409549792265429
NIFTY50,BRITANNIA,487941.1919924658,2.0,9.5,13.0,-3059.365480957611,1.0,1.0,1081.7768728468488,0.0,0.0,0.0,0.0,487941.1919924658,-3059.365480957611,-0.006269947139459482
NIFTY50,BSOFT,685087.744704362,3.0,89.66666666666667,226.0,239637.61246167732,2.0,1.0,1771.8873200761045,0.0,0.0,0.0,0.0,685087.744704362,239637.61246167732,0.34979112429618614
NIFTY50,COALINDIA,1088469.3916446865,4.0,56.0,79.0,114150.9068501509,3.0,1.0,2538.649784270494,0.0,0.0,0.0,0.0,1088469.3916446865,114150.9068501509,0.10487286801668158
NIFTY50,DRREDDY,251915.65380892577,1.0,10.0,10.0,-15017.11225520214,0.0,1.0,544.5639635388507,0.0,0.0,0.0,0.0,251915.65380892577,-15017.11225520214,-0.059611667747302415
NIFTY50,EICHERMOT,951112.89187659,3.0,55.0,99.0,27375.670078595722,2.0,1.0,2143.2218858450165,0.0,0.0,0.0,0.0,951112.89187659,27375.670078595722,0.028782776800114918
NIFTY50,GOLDBEES,4143734.963752073,5.0,122.2,245.0,497126.1212725837,5.0,0.0,9729.375429932443,1366793.2404889264,1277541.5276441132,-89251.71284481324,192.0,5510528.204240999,407874.4084277705,0.07401729803576056
NIFTY50,HEROMOTOCO,334101.61401682254,1.0,7.0,7.0,-3215.7088842003723,0.0,1.0,739.5482611468547,0.0,0.0,0.0,0.0,334101.61401682254,-3215.7088842003723,-0.009624942679978961
