date,index_name,return_3m,return_6m,return_9m,volatility_3m,sector_score,sector_rank,selected_top_5
2024-07-05,NIFTY_PRIVATE_BANK,0.08411461826586741,0.05734948101064563,0.1434131052270724,0.018067333633186914,0.4504889585518591,10,False
2024-07-05,NIFTY_PSU_BANK,0.006898109179001688,0.2600518973357655,0.4098117184879988,0.031602261541985206,0.4441238689542183,11,False
2024-07-05,NIFTY_FMCG,0.06948509947437187,9.79757176287066e-05,0.11817270575188199,0.024900456593985452,0.33163834799636954,12,False
2024-07-05,NIFTY_IT,0.07015595255320162,0.08232166580109435,0.16631933386309306,0.03552310307574141,0.3020092762213442,13,False
2024-07-05,NIFTY_MEDIA,0.0685192433137638,-0.1703606158833063,-0.10460260194599325,0.03198290628687631,0.10018101820650989,14,False
2024-07-12,NIFTY_AUTO,0.1507530444412919,0.34358435923741126,0.5290681941872732,0.024637123647980562,0.8372309254083565,1,True
2024-07-12,NIFTY_OIL_GAS,0.10368955377648037,0.2829904340840024,0.6267636823789939,0.024610405160338123,0.7673692471001241,2,True
2024-07-12,NIFTY_REALTY,0.14783704325913494,0.2407922365359516,0.7839425587467366,0.03416026564117446,0.765159721092661,3,True
2024-07-12,NIFTY_CONSUMER_DURABLES,0.16038327604750324,0.20135955896094182,0.3225137837393022,0.027749993582867727,0.6594068301414568,4,True
2024-07-12,NIFTY_PHARMA,0.09707988599500239,0.18822362940950987,0.3529755399555632,0.022583358601289114,0.6228746599941036,5,True
2024-07-12,NIFTY_METAL,0.08455755029995671,0.2291427956471921,0.4233227773868169,0.027966592387749917,0.6103904228533212,6,False
2024-07-12,NIFTY_HEALTHCARE,0.08524029601773786,0.191644665320702,0.35620340815753626,0.024391925001989796,0.5950954247057565,7,False
2024-07-12,NIFTY_FINANCIAL_SERVICES,0.09676699904283104,0.10815137530691477,0.19049696505080127,0.016957323822734138,0.564201647980792,8,False
2024-07-12,NIFTY_BANK,0.07648274307082015,0.09576858423217027,0.1804316975610749,0.01709807169254345,0.5249054167720699,9,False
2024-07-12,NIFTY_PRIVATE_BANK,0.07511955230079059,0.060556464811784005,0.13327713208953762,0.01831318320319243,0.473441183216865,10,False
2024-07-12,NIFTY_PSU_BANK,0.0005973300734856135,0.22901310401310404,0.42663326038087135,0.03190272095553975,0.4677466867258342,11,False
2024-07-12,NIFTY_FMCG,0.11218236396071601,0.057359599545018014,0.13718495755007076,0.026035531118547697,0.4538531052640645,12,False
2024-07-12,NIFTY_IT,0.11436657043072018,0.06848804957052934,0.22683165686565787,0.03615499402339512,0.4057155642667624,13,False
2024-07-12,NIFTY_MEDIA,0.09845094664371778,-0.1520410457676663,-0.10591202017371804,0.031442421695972,0.16849696065567626,14,False
2024-07-19,NIFTY_REALTY,0.18348178137651816,0.26217616580310876,0.8289813965128889,0.03228847728853891,0.7938740062694658,1,True
2024-07-19,NIFTY_AUTO,0.15519188142361995,0.3353241042867994,0.5131274681246345,0.024372086186830958,0.7728251901966148,2,True
2024-07-19,NIFTY_OIL_GAS,0.096474114652644,0.22887344338256588,0.6408422110941396,0.02492088394715377,0.6531906166006528,3,True
2024-07-19,NIFTY_HEALTHCARE,0.11545359534469624,0.1782453047910666,0.3605546025400923,0.021772365256516945,0.589102611563808,4,True
2024-07-19,NIFTY_PHARMA,0.10979863729719752,0.1746836899010813,0.35203529454596016,0.02161618950128349,0.5774875350634316,5,True
2024-07-19,NIFTY_FINANCIAL_SERVICES,0.11445473008076323,0.1552482576797949,0.20351163532036964,0.01564770808580375,0.5761792350503714,6,False
